Reported_Date,City,is_newyork,Population,Data Source,New_Cases,mavg_7day_new_cases,new_cases_per_100K,mavg_7day_per_100k_new_cases,daily_temp,daily_humidity,mavg_7_temp,mavg_7_humidity,mavg_15_temp,mavg_15_humidity
7/27/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2250,2240,18.96,18.87,19.53,67.71,19.35,60.42,18.67,66.7
7/28/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3681,2558,31.01,21.55,21.74,56.79,19.49,61.2,18.59,67.16
7/29/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3119,2530,26.28,21.31,16.45,76.84,19.81,60.86,18.62,66.91
7/30/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',4857,2853,40.92,24.04,14.39,83.38,19.33,63.15,18.53,66.75
7/31/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3876,3053,32.65,25.72,15.86,77,18.56,66.85,18.52,66.87
8/1/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2114,2937,17.81,24.74,16.76,73.21,18,69.6,18.54,66.77
8/2/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',770,2952,6.49,24.87,16.77,72.67,17.42,72.85,18.51,66.56
8/3/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',261,2668,2.2,22.48,16.49,70.12,17.36,72.51,18.37,66.63
8/4/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2574,2510,21.69,21.15,16.04,69.67,16.92,72.86,18.23,66.71
8/5/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2823,2468,23.78,20.79,16.27,70.67,16.11,74.7,18.06,67.2
8/6/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3457,2268,29.12,19.11,16.42,70,16.08,73.82,17.85,67.97
8/7/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1910,1987,16.09,16.74,17.05,64.08,16.37,71.91,17.62,68.58
8/8/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2038,1976,17.17,16.65,17.39,64.83,16.54,70.06,17.44,69.03
8/9/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',587,1950,4.95,16.43,18.14,64.38,16.63,68.86,17.28,69.5
8/10/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',235,1946,1.98,16.39,19.42,58.17,16.83,67.68,17.1,70.43
8/11/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2915,1995,24.56,16.81,20.36,50.08,17.25,65.97,17.25,69.3
8/12/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',6896,2577,58.1,21.71,19.71,60.96,17.86,63.17,17.3,68.13
8/13/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',7063,3092,59.5,26.05,20.61,62.08,18.36,61.79,17.17,68.4
8/14/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2784,3217,23.45,27.1,22.28,59.5,18.95,60.65,17.45,67.42
8/15/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1532,3145,12.91,26.5,20.9,67.46,19.7,60,17.97,65.83
8/16/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',347,3110,2.92,26.2,18.36,79.38,20.2,60.38,18.31,65.19
8/17/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',297,3119,2.5,26.28,18.19,76.92,20.23,62.52,18.41,65.6
8/18/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1771,2956,14.92,24.9,17.32,82.42,20.06,65.2,18.51,65.89
8/19/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2181,2282,18.37,19.23,18.32,83.04,19.62,69.82,18.56,66.71
8/20/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1649,1509,13.89,12.71,15.54,81.6,19.43,72.97,18.72,67.6
8/21/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',825,1229,6.95,10.35,10.92,86.08,18.7,75.76,18.67,68.33
8/22/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3903,1568,32.88,13.21,10.44,85.44,17.08,79.56,18.3,69.4
8/23/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',911,1648,7.68,13.88,13.01,73.5,15.58,82.13,17.86,70.82
8/24/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',327,1652,2.75,13.92,13.95,71.17,14.82,81.29,17.57,71.4
8/25/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2441,1748,20.57,14.73,13.85,70.67,14.21,80.46,17.29,71.85
8/26/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1892,1707,15.94,14.38,14.39,66.54,13.72,78.79,16.92,72.69
8/27/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2083,1769,17.55,14.9,17.37,67.67,13.16,76.43,16.52,73.78
8/28/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2365,1989,19.92,16.76,19.85,67.83,13.42,74.44,16.36,74.23
8/29/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1017,1577,8.57,13.29,21.59,58.25,14.69,71.83,16.31,74.61
8/30/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',250,1482,2.11,12.49,22.72,54.21,16.29,67.95,16.27,74.53
8/31/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',171,1460,1.44,12.3,19.17,74.5,17.67,65.19,16.39,73.65
9/1/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',3042,1546,25.63,13.02,19.33,73.92,18.42,65.67,16.44,73.32
9/2/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1579,1501,13.3,12.65,19.57,70.25,19.2,66.13,16.52,73.12
9/3/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2496,1560,21.03,13.14,21.93,59.33,19.94,66.66,16.67,72.31
9/4/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1166,1389,9.82,11.7,21.94,55.12,20.59,65.47,16.91,70.73
9/5/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1245,1421,10.49,11.97,20.9,64.54,20.89,63.65,17.34,68.97
9/6/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',290,1427,2.44,12.02,22.15,58.12,20.79,64.55,18,67.53
9/7/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',159,1425,1.34,12.01,21.09,67.29,20.71,65.11,18.78,65.71
9/8/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',421,1051,3.55,8.85,20.19,73.04,20.99,64.08,19.32,65.29
9/9/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1653,1061,13.93,8.94,20.73,74.04,21.11,63.96,19.74,65.42
9/10/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1505,920,12.68,7.75,24.02,58.33,21.28,64.5,20.19,65.64
9/11/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1352,946,11.39,7.97,23.31,59.67,21.57,64.35,20.84,65.1
9/12/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1316,957,11.09,8.06,26.51,42.33,21.77,65,21.23,64.56
9/13/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',294,957,2.48,8.06,25.41,46.12,22.57,61.83,21.68,62.86
9/14/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',273,973,2.3,8.2,24.54,38.29,23.04,60.12,21.93,62.05
9/15/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1501,1128,12.65,9.5,17.33,78.08,23.53,55.97,22.05,60.99
9/16/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1442,1098,12.15,9.25,20.96,65.88,23.12,56.69,21.93,61.23
9/17/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1510,1098,12.72,9.25,21.87,67.58,23.15,55.53,22.04,60.7
9/18/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1581,1131,13.32,9.53,21.24,65.58,22.85,56.85,22.19,60.52
9/19/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1443,1149,12.16,9.68,23.91,55.5,22.55,57.69,22.15,60.93
9/20/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',281,1147,2.37,9.66,18.39,75.88,22.18,59.58,22.28,60.96
9/21/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',228,1141,1.92,9.61,15.65,83.62,21.18,63.83,22.11,61.72
9/22/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1526,1144,12.86,9.64,14.5,84.12,19.91,70.3,21.68,63.42
9/23/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1223,1113,10.3,9.38,16.85,78.12,19.5,71.17,21.24,64.54
9/24/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1387,1096,11.69,9.23,19.09,72.25,18.92,72.91,21.01,64.88
9/25/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1219,1044,10.27,8.8,20.22,66,18.52,73.58,20.91,64.76
9/26/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1104,995,9.3,8.38,22.91,54.5,18.37,73.64,20.65,65.27
9/27/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',123,973,1.04,8.2,26.32,42.38,18.23,73.5,20.63,64.92
9/28/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',158,963,1.33,8.11,23.99,55.88,19.36,68.71,20.61,64.93
9/29/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1373,941,11.57,7.93,21.03,76.67,20.55,64.75,20.52,65.58
9/30/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1228,942,10.35,7.94,24.8,63,21.49,63.69,20.28,68.14
10/1/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1143,907,9.63,7.64,26.5,57.83,22.62,61.53,20.78,67.13
10/2/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',925,865,7.79,7.29,30.24,35.71,23.68,59.47,21.15,66.59
10/3/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1099,864,9.26,7.28,23.55,71.84,25.11,55.14,21.71,64.47
10/4/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',67,856,0.56,7.21,19.98,88.88,25.2,57.62,21.86,64.89
10/5/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',124,851,1.04,7.17,23.17,74,24.3,64.26,21.6,67.11
10/6/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1168,822,9.84,6.93,25.23,66.75,24.18,66.85,21.92,66.99
10/7/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',990,788,8.34,6.64,24.88,66.08,24.78,65.43,22.56,65.86
10/8/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',822,742,6.93,6.25,22.81,74,24.79,65.87,23.25,64.66
10/9/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',872,735,7.35,6.19,19.51,87.48,24.27,68.18,23.65,64.38
10/10/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1210,750,10.19,6.32,18.38,73.5,22.73,75.58,23.68,65.4
10/11/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',418,801,3.52,6.75,16.97,67.46,21.99,75.81,23.55,65.9
10/12/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',116,799,0.98,6.73,18.8,68.75,21.56,72.75,23.16,66.76
10/13/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',188,659,1.58,5.55,22.16,58.67,20.94,72,22.66,68.52
10/14/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1014,663,8.54,5.59,23.01,60.12,20.5,70.85,22.53,68.71
10/15/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1075,699,9.06,5.89,18.46,82.84,20.23,70,22.67,67.6
10/16/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1066,727,8.98,6.12,15.81,86.25,19.61,71.26,22.24,68.93
10/17/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1015,699,8.55,5.89,16.12,80.46,19.08,71.08,21.53,70.82
10/18/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',92,652,0.78,5.49,18.68,73.04,18.76,72.08,20.59,73.81
10/19/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',69,646,0.58,5.44,20.48,75.89,19.01,72.88,20.26,73.89
10/20/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',888,746,7.48,6.28,21.22,76.58,19.25,73.9,20.3,73.02
10/21/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',802,715,6.76,6.02,20.42,76.96,19.11,76.45,20.17,73.19
10/22/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',847,683,7.14,5.75,20.04,73.68,18.74,78.86,19.85,73.87
10/23/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1430,735,12.05,6.19,20.4,65.33,18.97,77.55,19.52,74.38
10/24/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1186,759,9.99,6.39,20.9,68.54,19.62,74.56,19.36,73.8
10/25/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',423,806,3.56,6.79,20.88,75.33,20.31,72.86,19.46,72.54
10/26/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',185,823,1.56,6.93,20.2,71.29,20.62,73.19,19.62,72.66
10/27/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1331,886,11.21,7.46,22.81,66.08,20.58,72.53,19.84,72.92
10/28/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1088,927,9.17,7.81,24.79,50.58,20.81,71.03,20.11,72.74
10/29/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1289,990,10.86,8.34,23.19,57.23,21.43,67.26,20.28,72.2
10/30/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1256,965,10.58,8.13,18,85.94,21.88,64.91,20.29,72.01
10/31/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',705,897,5.94,7.56,16.55,80.64,21.54,67.86,20.26,72.21
11/1/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',245,871,2.06,7.34,15.25,79.36,20.92,69.58,20.31,71.84
11/2/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',131,864,1.1,7.28,15.15,70.96,20.11,70.16,20.25,71.76
11/3/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',187,700,1.58,5.9,16.04,66.96,19.39,70.11,20.02,71.63
11/4/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1000,688,8.42,5.8,16.88,70.58,18.42,70.24,19.72,71.03
11/5/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',623,592,5.25,4.99,16.32,76.71,17.29,73.1,19.43,70.63
11/6/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',0,413,0,3.48,17.28,68.38,16.31,75.88,19.16,70.61
11/7/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',0,312,0,2.63,18.6,65.21,16.21,73.37,18.98,70.26
11/8/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',0,277,0,2.33,20.02,63.96,16.5,71.17,18.86,70.25
11/9/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',0,259,0,2.18,20.62,71.25,17.18,68.97,18.8,69.95
11/10/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',5306,990,44.7,8.34,21.7,76.83,17.97,69.01,18.78,69.68
11/11/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',946,982,7.97,8.27,21.64,77.07,18.77,70.42,18.88,70.04
11/12/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1777,1147,14.97,9.66,21.19,78.2,19.45,71.34,18.8,70.78
11/13/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1768,1400,14.9,11.79,21.75,79.19,20.15,71.56,18.56,72.62
11/14/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1313,1587,11.06,13.37,22.61,72.62,20.79,73.1,18.47,74.08
11/15/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',300,1630,2.53,13.73,24.96,64.75,21.36,74.16,18.77,73.19
11/16/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',187,1657,1.58,13.96,24.85,64.83,22.07,74.27,19.33,72.14
11/17/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2256,1221,19.01,10.29,21.97,76.92,22.67,73.36,19.97,71.17
11/18/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1724,1332,14.52,11.22,17.46,83.43,22.71,73.37,20.43,71.56
11/19/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1970,1360,16.6,11.46,17.67,85.35,22.11,74.28,20.52,72.66
11/20/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2286,1434,19.26,12.08,17.18,72.54,21.61,75.3,20.58,73.65
11/21/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1548,1467,13.04,12.36,18.66,68.17,20.96,74.35,20.63,73.37
11/22/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',498,1496,4.2,12.6,19.55,69.83,20.39,73.71,20.73,73.35
11/23/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',305,1512,2.57,12.74,20.39,68.71,19.62,74.44,20.79,73.66
11/24/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1482,1402,12.49,11.81,21.52,68.04,18.98,74.99,20.81,73.98
11/25/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2623,1530,22.1,12.89,23.48,60.71,18.92,73.72,20.87,73.77
11/26/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1210,1422,10.19,11.98,24.66,58.12,19.78,70.48,20.99,72.69
11/27/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',970,1234,8.17,10.4,24.1,62.54,20.78,66.59,21.19,71.43
11/28/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',1408,1214,11.86,10.23,23.43,65.38,21.77,65.16,21.39,70.38
11/29/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',589,1227,4.96,10.34,24.46,62,22.45,64.76,21.5,69.46
11/30/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',290,1225,2.44,10.32,24.87,68.79,23.15,63.64,21.62,68.75
12/1/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2232,1332,18.8,11.22,23.09,76.42,23.79,63.65,21.62,69.02
12/2/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2059,1251,17.35,10.54,22.75,74.5,24.01,64.85,21.5,69.8
12/3/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2075,1375,17.48,11.58,24.82,67.04,23.91,66.82,21.55,69.64
12/4/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2112,1538,17.79,12.96,23.98,67.71,23.93,68.1,22.04,68.54
12/5/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',2149,1644,18.1,13.85,21.97,76.71,23.91,68.83,22.46,67.37
12/6/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',643,1651,5.42,13.91,20.69,79.69,23.71,70.45,22.78,67.64
12/7/2020,Sao Paulo,0,11869660,'https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv',268,1648,2.26,13.88,21.37,80.62,23.17,72.98,22.92,68.41
