Extract_Date,Reported_Date,City,is_newyork,Population,Data_Source,New_Cases,mavg_7day_new_cases,new_cases_per_100K,mavg_7day_per_100k_new_cases,daily_temp,daily_humidity,mavg_7_temp,mavg_7_humidity,mavg_15_temp,mavg_15_humidity
2021-05-30,2020-06-30,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,442,326.0,2.35,1.73,22.82,72.83,25.584285714285716,65.02000000000001,23.679333333333332,67.45066666666666
2021-05-30,2020-07-01,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,396,328.0,2.11,1.75,22.59,77.92,25.11285714285714,65.51285714285714,23.933333333333334,68.34200000000001
2021-05-30,2020-07-02,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,416,345.0,2.21,1.83,25.68,66.79,24.608571428571427,67.2157142857143,24.134666666666668,69.55066666666667
2021-05-30,2020-07-03,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,235,333.0,1.25,1.77,28.53,56.46,24.622857142857146,69.63142857142859,24.50466666666667,69.65866666666666
2021-05-30,2020-07-04,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,120,321.0,0.64,1.71,23.95,77.33,25.12142857142857,69.07857142857144,25.03933333333333,67.934
2021-05-30,2020-07-05,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,154,314.0,0.82,1.67,26.41,69.88,25.02285714285714,70.74428571428571,25.164666666666665,67.82533333333333
2021-05-30,2020-07-06,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,434,314.0,2.31,1.67,27.23,65.12,25.054285714285715,69.9042857142857,25.324666666666666,67.706
2021-05-30,2020-07-07,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,461,317.0,2.45,1.68,24.08,79.75,25.315714285714286,69.47571428571429,25.508,67.306
2021-05-30,2020-07-08,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,437,322.0,2.32,1.71,25.81,80.0,25.495714285714286,70.46428571428571,25.358666666666668,68.08133333333333
2021-05-30,2020-07-09,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,393,319.0,2.09,1.7,26.52,76.83,25.955714285714286,70.76142857142857,25.338,68.78933333333335
2021-05-30,2020-07-10,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,307,329.0,1.63,1.75,24.25,89.7,26.075714285714287,72.19571428571427,25.364666666666665,69.51133333333334
2021-05-30,2020-07-11,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,259,349.0,1.38,1.86,25.17,84.72,25.464285714285715,76.94428571428571,25.276,72.166
2021-05-30,2020-07-12,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,224,359.0,1.19,1.91,26.59,65.08,25.638571428571428,78.0,25.28466666666667,73.792
2021-05-30,2020-07-13,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,483,366.0,2.57,1.95,26.85,61.83,25.664285714285715,77.31428571428572,25.414666666666665,73.75266666666667
2021-05-30,2020-07-14,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,403,358.0,2.14,1.9,26.15,54.29,25.609999999999996,76.8442857142857,25.458666666666666,72.824
2021-05-30,2020-07-15,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,439,358.0,2.33,1.9,24.63,66.92,25.905714285714286,73.20714285714287,25.508666666666667,71.902
2021-05-30,2020-07-16,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,413,361.0,2.2,1.92,22.99,67.83,25.737142857142857,71.33857142857143,25.62933333333333,71.508
2021-05-30,2020-07-17,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,417,377.0,2.22,2.0,23.42,74.96,25.232857142857142,70.05285714285715,25.656,70.83533333333334
2021-05-30,2020-07-18,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,216,371.0,1.15,1.97,27.52,66.58,25.114285714285717,67.94714285714285,25.505333333333333,71.38000000000001
2021-05-30,2020-07-19,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,176,364.0,0.94,1.94,29.01,65.5,25.45,65.35571428571428,25.438,72.05466666666666
2021-05-30,2020-07-20,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,402,352.0,2.14,1.87,30.42,65.38,25.795714285714286,65.41571428571429,25.775333333333332,71.266
2021-05-30,2020-07-21,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,340,343.0,1.81,1.83,29.63,52.04,26.305714285714284,65.92285714285715,26.042666666666666,70.966
2021-05-30,2020-07-22,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,330,328.0,1.75,1.74,28.21,73.73,26.802857142857142,65.60142857142857,26.202666666666666,70.09400000000001
2021-05-30,2020-07-23,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,308,313.0,1.64,1.66,25.79,83.23,27.314285714285717,66.57428571428571,26.478,69.69266666666665
2021-05-30,2020-07-24,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,301,296.0,1.6,1.58,25.28,82.58,27.714285714285715,68.77428571428571,26.476666666666667,69.90799999999999
2021-05-30,2020-07-25,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,153,287.0,0.81,1.53,26.5,74.83,27.979999999999997,69.86285714285715,26.394000000000002,70.29133333333333
2021-05-30,2020-07-26,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,140,282.0,0.74,1.5,28.97,65.21,27.834285714285716,71.04142857142857,26.544,69.3
2021-05-30,2020-07-27,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,314,269.0,1.67,1.43,29.99,52.71,27.828571428571426,71.0,26.79733333333333,67.99933333333334
2021-05-30,2020-07-28,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,315,266.0,1.68,1.41,30.42,61.88,27.767142857142858,69.19,27.024,67.17466666666665
2021-05-30,2020-07-29,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,289,260.0,1.54,1.38,28.59,61.21,27.88,70.5957142857143,27.262,67.17800000000001
2021-05-30,2020-07-30,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,274,255.0,1.46,1.36,28.83,57.46,27.934285714285714,68.80714285714285,27.424666666666667,67.63933333333333
2021-05-30,2020-07-31,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,263,250.0,1.4,1.33,24.91,78.11,28.368571428571432,65.12571428571428,27.704666666666665,67.00866666666667
2021-05-30,2020-08-01,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,189,255.0,1.01,1.36,26.23,68.96,28.315714285714286,64.48714285714286,27.832666666666668,67.694
2021-05-30,2020-08-02,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,138,255.0,0.73,1.36,27.31,73.83,28.277142857142856,63.64857142857143,28.02,67.294
2021-05-30,2020-08-03,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,348,259.0,1.85,1.38,28.72,62.79,28.04,64.88000000000001,28.006000000000004,67.77733333333333
2021-05-30,2020-08-04,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,187,241.0,0.99,1.28,24.85,80.97,27.858571428571427,66.32000000000001,27.986666666666668,67.59666666666666
2021-05-30,2020-08-05,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,298,242.0,1.58,1.29,26.46,66.67,27.062857142857144,69.04714285714286,27.615333333333336,68.636
2021-05-30,2020-08-06,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,290,245.0,1.54,1.3,24.69,60.29,26.75857142857143,69.82714285714286,27.404,69.61133333333333
2021-05-30,2020-08-07,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,255,244.0,1.36,1.29,23.52,68.88,26.167142857142856,70.23142857142857,27.16933333333333,68.71533333333333
2021-05-30,2020-08-08,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,161,240.0,0.86,1.27,23.79,79.4,25.96857142857143,68.91285714285713,27.017999999999997,67.75866666666667
2021-05-30,2020-08-09,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,133,239.0,0.71,1.27,25.42,77.17,25.62,70.4042857142857,26.918666666666663,67.54666666666667
2021-05-30,2020-08-10,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,311,234.0,1.65,1.24,28.03,72.75,25.349999999999998,70.88142857142857,26.846666666666668,67.70266666666666
2021-05-30,2020-08-11,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,264,245.0,1.4,1.3,27.83,73.08,25.25142857142857,72.30428571428571,26.784,68.20533333333333
2021-05-30,2020-08-12,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,320,248.0,1.7,1.32,27.52,76.85,25.677142857142858,71.17714285714285,26.64,69.56333333333333
2021-05-30,2020-08-13,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,277,246.0,1.47,1.31,25.47,81.73,25.82857142857143,72.63142857142857,26.446666666666665,70.56133333333332
2021-05-30,2020-08-14,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,278,249.0,1.48,1.32,26.02,68.42,25.94,75.69428571428571,26.238666666666667,71.92933333333333
2021-05-30,2020-08-15,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,151,248.0,0.8,1.32,25.1,56.71,26.297142857142855,75.62857142857145,26.051333333333336,72.66000000000001
2021-05-30,2020-08-16,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,140,249.0,0.74,1.32,21.26,78.88,26.48428571428571,72.38714285714285,26.064,71.23333333333333
2021-05-30,2020-08-17,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,333,252.0,1.77,1.34,21.91,70.58,25.889999999999997,72.63142857142857,25.732666666666667,71.89466666666667
2021-05-30,2020-08-18,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,285,255.0,1.52,1.35,23.05,72.69,25.015714285714285,72.32142857142857,25.372666666666664,71.67800000000001
2021-05-30,2020-08-19,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,257,246.0,1.37,1.31,22.46,72.4,24.332857142857144,72.26571428571428,24.994666666666667,72.338
2021-05-30,2020-08-20,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,227,239.0,1.21,1.27,22.38,57.62,23.609999999999996,71.63,24.83533333333333,71.76666666666667
2021-05-30,2020-08-21,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,252,235.0,1.34,1.25,24.09,65.88,23.16857142857143,68.18571428571428,24.563333333333333,71.16333333333334
2021-05-30,2020-08-22,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,136,233.0,0.72,1.24,26.52,72.79,22.892857142857142,67.82285714285715,24.523333333333333,71.536
2021-05-30,2020-08-23,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,150,234.0,0.8,1.25,26.12,74.21,23.095714285714283,70.12,24.723333333333336,71.79666666666667
2021-05-30,2020-08-24,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,299,229.0,1.59,1.22,27.37,71.71,23.79,69.45285714285714,24.878666666666668,71.45066666666666
2021-05-30,2020-08-25,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,283,229.0,1.5,1.22,27.79,65.38,24.57,69.61428571428571,25.008666666666667,71.08666666666666
2021-05-30,2020-08-26,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,313,237.0,1.66,1.26,23.51,51.0,25.247142857142855,68.57,24.99266666666667,70.59533333333334
2021-05-30,2020-08-27,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,273,244.0,1.45,1.29,25.66,60.12,25.397142857142857,65.51285714285714,24.704666666666665,69.12333333333332
2021-05-30,2020-08-28,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,279,248.0,1.48,1.31,25.57,72.04,25.865714285714287,65.86999999999999,24.580666666666666,68.008
2021-05-30,2020-08-29,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,128,246.0,0.68,1.31,24.21,85.79,26.07714285714286,66.75,24.587333333333337,67.362
2021-05-30,2020-08-30,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,186,252.0,0.99,1.34,23.62,58.29,25.747142857142858,68.60714285714286,24.466666666666665,68.52
2021-05-30,2020-08-31,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,315,254.0,1.68,1.35,21.32,55.62,25.389999999999997,66.33285714285714,24.368000000000002,68.62533333333333
2021-05-30,2020-09-01,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,295,256.0,1.57,1.36,22.28,75.04,24.525714285714287,64.03428571428572,24.372,67.07466666666667
2021-05-30,2020-09-02,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,271,250.0,1.44,1.33,23.15,84.22,23.73857142857143,65.41428571428573,24.396666666666665,67.372
2021-05-30,2020-09-03,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,273,250.0,1.45,1.33,25.88,68.96,23.687142857142856,70.16,24.403333333333332,68.14066666666666
2021-05-30,2020-09-04,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,230,243.0,1.22,1.29,24.78,75.85,23.718571428571426,71.42285714285715,24.631333333333334,67.91133333333333
2021-05-30,2020-09-05,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,156,247.0,0.83,1.31,23.1,46.83,23.60571428571429,71.96714285714286,24.791333333333334,69.12666666666668
2021-05-30,2020-09-06,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,207,250.0,1.1,1.33,22.88,60.67,23.44714285714286,66.40142857142857,24.72533333333333,67.85666666666667
2021-05-30,2020-09-07,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,218,236.0,1.16,1.25,23.0,66.79,23.341428571428573,66.74142857142857,24.482666666666667,67.04866666666666
2021-05-30,2020-09-08,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,395,250.0,2.1,1.33,23.53,72.04,23.58142857142857,68.33714285714287,24.27466666666667,66.554
2021-05-30,2020-09-09,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,352,262.0,1.87,1.39,23.21,82.46,23.759999999999998,67.90857142857143,24.018666666666668,66.576
2021-05-30,2020-09-10,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,323,269.0,1.72,1.43,24.53,87.37,23.76857142857143,67.65714285714286,23.71333333333333,67.71466666666667
2021-05-30,2020-09-11,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,313,281.0,1.66,1.49,23.29,77.71,23.575714285714287,70.28714285714285,23.781333333333333,70.13933333333333
2021-05-30,2020-09-12,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,202,287.0,1.07,1.53,19.25,64.58,23.36285714285714,70.55285714285715,23.623333333333335,71.312
2021-05-30,2020-09-13,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,255,294.0,1.36,1.56,20.13,73.62,22.812857142857144,73.08857142857143,23.201999999999998,70.81466666666667
2021-05-30,2020-09-14,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,434,325.0,2.31,1.73,22.39,64.58,22.419999999999998,74.93857142857144,22.93,70.00333333333333
2021-05-30,2020-09-15,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,338,317.0,1.8,1.68,15.96,51.62,22.33285714285714,74.62285714285714,22.848,70.42266666666666
2021-05-30,2020-09-16,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,367,319.0,1.95,1.7,17.62,64.92,21.25142857142857,71.70571428571428,22.490666666666666,70.15599999999999
2021-05-30,2020-09-17,New York,1,18804000,https://github.com/nychealth/coronavirus-data/blob/master/trends/data-by-day.csv,353,323.0,1.88,1.72,20.32,74.33,20.452857142857145,69.2,22.180000000000003,69.48133333333334
